"manuscript","signature","libraryName"
"https://imagoarchive.it/ontology/resources/manuscript/cittdelvaticano/bibliotecaapostolicavaticana/urb._lat._274/1r133v","Urb. Lat. 274","Biblioteca Apostolica Vaticana"
"https://imagoarchive.it/ontology/resources/manuscript/cittdelvaticano/bibliotecaapostolicavaticana/urb._lat._1494/2v66r","Urb. lat. 1494","Biblioteca Apostolica Vaticana"
"https://imagoarchive.it/ontology/resources/manuscript/cittdelvaticano/bibliotecaapostolicavaticana/urb._lat._275/1r86v","Urb. lat. 275","Biblioteca Apostolica Vaticana"
"https://imagoarchive.it/ontology/resources/manuscript/cittdelvaticano/bibliotecaapostolicavaticana/urb._lat._277/1r71r","Urb. lat. 277","Biblioteca Apostolica Vaticana"
"https://imagoarchive.it/ontology/resources/manuscript/cittdelvaticano/bibliotecaapostolicavaticana/urb._lat._452/136r143v","Urb. lat. 452","Biblioteca Apostolica Vaticana"
"https://imagoarchive.it/ontology/resources/manuscript/cittdelvaticano/bibliotecaapostolicavaticana/urb._lat._452/1r127r","Urb. lat. 452","Biblioteca Apostolica Vaticana"
"https://imagoarchive.it/ontology/resources/manuscript/cittdelvaticano/bibliotecaapostolicavaticana/urb._lat._454/1v54v","Urb. lat. 454","Biblioteca Apostolica Vaticana"
"https://imagoarchive.it/ontology/resources/manuscript/cittdelvaticano/bibliotecaapostolicavaticana/urb._lat._458/399","Urb. lat. 458","Biblioteca Apostolica Vaticana"
"https://imagoarchive.it/ontology/resources/manuscript/cittdelvaticano/bibliotecaapostolicavaticana/urb._lat._459/400","Urb. lat. 459","Biblioteca Apostolica Vaticana"
"https://imagoarchive.it/ontology/resources/manuscript/cittdelvaticano/bibliotecaapostolicavaticana/urb._lat._5/161r215v","Urb. lat. 5","Biblioteca Apostolica Vaticana"
"https://imagoarchive.it/ontology/resources/manuscript/cittdelvaticano/bibliotecaapostolicavaticana/urb._lat._885/16","Urb. lat. 885","Biblioteca Apostolica Vaticana"
"https://imagoarchive.it/ontology/resources/manuscript/cittdelvaticano/bibliotecaapostolicavaticana/urb._lat._961/1r47v","Urb. lat. 961","Biblioteca Apostolica Vaticana"
"https://imagoarchive.it/ontology/resources/manuscript/cittdelvaticano/bibliotecaapostolicavaticana/vat._chig._g_iii_74/344r364v","Vat. Chig. G III 74","Biblioteca Apostolica Vaticana"
"https://imagoarchive.it/ontology/resources/manuscript/cittdelvaticano/bibliotecaapostolicavaticana/vat._lat._13395/83r84v","Vat. Lat. 13395","Biblioteca Apostolica Vaticana"
"https://imagoarchive.it/ontology/resources/manuscript/cittdelvaticano/bibliotecaapostolicavaticana/vat._lat._3153/1r66v","Vat. Lat. 3153","Biblioteca Apostolica Vaticana"
"https://imagoarchive.it/ontology/resources/manuscript/cittdelvaticano/bibliotecaapostolicavaticana/vat._lat._3885/2r76v","Vat. Lat. 3885","Biblioteca Apostolica Vaticana"
"https://imagoarchive.it/ontology/resources/manuscript/cittdelvaticano/bibliotecaapostolicavaticana/vat._ottoboniano_latino_2369/1r139r","Vat. Ottoboniano Latino 2369","Biblioteca Apostolica Vaticana"
"https://imagoarchive.it/ontology/resources/manuscript/cittdelvaticano/bibliotecaapostolicavaticana/vat._lat._1058/112r119r","Vat. lat. 1058","Biblioteca Apostolica Vaticana"
"https://imagoarchive.it/ontology/resources/manuscript/cittdelvaticano/bibliotecaapostolicavaticana/vat._lat._10803/181r193r","Vat. lat. 10803","Biblioteca Apostolica Vaticana"
"https://imagoarchive.it/ontology/resources/manuscript/cittdelvaticano/bibliotecaapostolicavaticana/vat._lat._11564/1r184r","Vat. lat. 11564","Biblioteca Apostolica Vaticana"
"https://imagoarchive.it/ontology/resources/manuscript/cittdelvaticano/bibliotecaapostolicavaticana/vat._lat._1895/164r243r","Vat. lat. 1895","Biblioteca Apostolica Vaticana"
"https://imagoarchive.it/ontology/resources/manuscript/cittdelvaticano/bibliotecaapostolicavaticana/vat._lat._1941/1r101r","Vat. lat. 1941","Biblioteca Apostolica Vaticana"
"https://imagoarchive.it/ontology/resources/manuscript/cittdelvaticano/bibliotecaapostolicavaticana/vat._lat._1942/1r93r","Vat. lat. 1942","Biblioteca Apostolica Vaticana"
"https://imagoarchive.it/ontology/resources/manuscript/cittdelvaticano/bibliotecaapostolicavaticana/vat._lat._1943/1r144r","Vat. lat. 1943","Biblioteca Apostolica Vaticana"
"https://imagoarchive.it/ontology/resources/manuscript/cittdelvaticano/bibliotecaapostolicavaticana/vat._lat._1944/1r81r","Vat. lat. 1944","Biblioteca Apostolica Vaticana"
"https://imagoarchive.it/ontology/resources/manuscript/cittdelvaticano/bibliotecaapostolicavaticana/vat._lat._2052/1r207v","Vat. lat. 2052","Biblioteca Apostolica Vaticana"
"https://imagoarchive.it/ontology/resources/manuscript/cittdelvaticano/bibliotecaapostolicavaticana/vat._lat._2053/1r207v","Vat. lat. 2053","Biblioteca Apostolica Vaticana"
"https://imagoarchive.it/ontology/resources/manuscript/cittdelvaticano/bibliotecaapostolicavaticana/vat._lat._2942/1ra74va","Vat. lat. 2942","Biblioteca Apostolica Vaticana"
"https://imagoarchive.it/ontology/resources/manuscript/cittdelvaticano/bibliotecaapostolicavaticana/vat._lat._2974/1r156r","Vat. lat. 2974","Biblioteca Apostolica Vaticana"
"https://imagoarchive.it/ontology/resources/manuscript/cittdelvaticano/bibliotecaapostolicavaticana/vat._lat._3134/47ra50va","Vat. lat. 3134","Biblioteca Apostolica Vaticana"
"https://imagoarchive.it/ontology/resources/manuscript/cittdelvaticano/bibliotecaapostolicavaticana/vat._lat._3627/1r24v","Vat. lat. 3627","Biblioteca Apostolica Vaticana"
"https://imagoarchive.it/ontology/resources/manuscript/cittdelvaticano/bibliotecaapostolicavaticana/vat._lat._3750/1r67r","Vat. lat. 3750","Biblioteca Apostolica Vaticana"
"https://imagoarchive.it/ontology/resources/manuscript/cittdelvaticano/bibliotecaapostolicavaticana/vat._lat._3810/2r68v","Vat. lat. 3810","Biblioteca Apostolica Vaticana"
"https://imagoarchive.it/ontology/resources/manuscript/cittdelvaticano/bibliotecaapostolicavaticana/vat._lat._3811/1v64r","Vat. lat. 3811","Biblioteca Apostolica Vaticana"
"https://imagoarchive.it/ontology/resources/manuscript/cittdelvaticano/bibliotecaapostolicavaticana/vat._lat._3851_/44v50r","Vat. lat. 3851 ","Biblioteca Apostolica Vaticana"
"https://imagoarchive.it/ontology/resources/manuscript/cittdelvaticano/bibliotecaapostolicavaticana/vat._lat._3888/17","Vat. lat. 3888","Biblioteca Apostolica Vaticana"
"https://imagoarchive.it/ontology/resources/manuscript/cittdelvaticano/bibliotecaapostolicavaticana/vat._lat._3919/6r74r","Vat. lat. 3919","Biblioteca Apostolica Vaticana"
"https://imagoarchive.it/ontology/resources/manuscript/cittdelvaticano/bibliotecaapostolicavaticana/vat._lat._5260/1r96r","Vat. lat. 5260","Biblioteca Apostolica Vaticana"
"https://imagoarchive.it/ontology/resources/manuscript/cittdelvaticano/bibliotecaapostolicavaticana/vat._lat._5698/1r50r","Vat. lat. 5698","Biblioteca Apostolica Vaticana"
"https://imagoarchive.it/ontology/resources/manuscript/cittdelvaticano/bibliotecaapostolicavaticana/vat._lat._5699/1v116r","Vat. lat. 5699","Biblioteca Apostolica Vaticana"
"https://imagoarchive.it/ontology/resources/manuscript/cittdelvaticano/bibliotecaapostolicavaticana/vat._lat._5702/1r61v","Vat. lat. 5702","Biblioteca Apostolica Vaticana"
"https://imagoarchive.it/ontology/resources/manuscript/cittdelvaticano/bibliotecaapostolicavaticana/vat._lat._629/11r14r","Vat. lat. 629","Biblioteca Apostolica Vaticana"
"https://imagoarchive.it/ontology/resources/manuscript/cittdelvaticano/bibliotecaapostolicavaticana/vat._lat._6311/51r85r","Vat. lat. 6311","Biblioteca Apostolica Vaticana"
"https://imagoarchive.it/ontology/resources/manuscript/cittdelvaticano/bibliotecaapostolicavaticana/vat._lat._636_(part._2)/72r78r","Vat. lat. 636 (part. 2)","Biblioteca Apostolica Vaticana"
"https://imagoarchive.it/ontology/resources/manuscript/cittdelvaticano/bibliotecaapostolicavaticana/vat._lat._6757/5r16v","Vat. lat. 6757","Biblioteca Apostolica Vaticana"
"https://imagoarchive.it/ontology/resources/manuscript/cittdelvaticano/bibliotecaapostolicavaticana/vat._lat._7289/1r77v","Vat. lat. 7289","Biblioteca Apostolica Vaticana"
"https://imagoarchive.it/ontology/resources/manuscript/cittdelvaticano/bibliotecaapostolicavaticana/vat._lat._7310/121r158v","Vat. lat. 7310","Biblioteca Apostolica Vaticana"
"https://imagoarchive.it/ontology/resources/manuscript/cittdelvaticano/bibliotecaapostolicavaticana/vat._lat._7317/301r373v","Vat. lat. 7317","Biblioteca Apostolica Vaticana"
"https://imagoarchive.it/ontology/resources/manuscript/cittdelvaticano/bibliotecaapostolicavaticana/vat._lat._8266/1r57r","Vat. lat. 8266","Biblioteca Apostolica Vaticana"
"https://imagoarchive.it/ontology/resources/manuscript/cittdelvaticano/bibliotecaapostolicavaticana/vat._lat._8905/1116","Vat. lat. 8905","Biblioteca Apostolica Vaticana"
"https://imagoarchive.it/ontology/resources/manuscript/cittdelvaticano/bibliotecaapostolicavaticana/vat._lat._933/1r85r","Vat. lat. 933","Biblioteca Apostolica Vaticana"
"https://imagoarchive.it/ontology/resources/manuscript/cittdelvaticano/bibliotecaapostolicavaticana/vat._lat._993/75r123r","Vat. lat. 993","Biblioteca Apostolica Vaticana"
"https://imagoarchive.it/ontology/resources/manuscript/cittdelvaticano/bibliotecaapostolicavaticana/vaticano_latino_1945/1r145r","Vaticano Latino 1945","Biblioteca Apostolica Vaticana"
"https://imagoarchive.it/ontology/resources/manuscript/cittdelvaticano/bibliotecaapostolicavaticana/vst._lat._3886/1r101v","Vst. lat. 3886","Biblioteca Apostolica Vaticana"
"https://imagoarchive.it/ontology/resources/manuscript/cittdelvaticano/bibliotecaapostolicavaticana/reg._lat._1477/1r71v","reg. lat. 1477","Biblioteca Apostolica Vaticana"
"https://imagoarchive.it/ontology/resources/manuscript/padova/bibliotecacapitolare/b._62/16r17r","B. 62","Biblioteca Capitolare"
"https://imagoarchive.it/ontology/resources/manuscript/verona/bibliotecacapitolare/cclix/1r31r","CCLIX","Biblioteca Capitolare"
"https://imagoarchive.it/ontology/resources/manuscript/verona/bibliotecacapitolare/ccvi_(194)/753","CCVI (194)","Biblioteca Capitolare"
"https://imagoarchive.it/ontology/resources/manuscript/padova/bibliotecacapitolare/d_45/80r132r","D 45","Biblioteca Capitolare"
"https://imagoarchive.it/ontology/resources/manuscript/treviso/bibliotecacapitolare/ii,_224_(39)*/10r116v","II, 224 (39)*","Biblioteca Capitolare"
"https://imagoarchive.it/ontology/resources/manuscript/lucca/bibliotecacapitolarefeliniana/496/4r106v","496","Biblioteca Capitolare Feliniana"
"https://imagoarchive.it/ontology/resources/manuscript/lucca/bibliotecacapitolarefeliniana/545/98r108r","545","Biblioteca Capitolare Feliniana"
"https://imagoarchive.it/ontology/resources/manuscript/lucca/bibliotecacapitolarefeliniana/582/1r112v","582","Biblioteca Capitolare Feliniana"
"https://imagoarchive.it/ontology/resources/manuscript/roma/bibliotecacasanatense/1023/2r85v","1023","Biblioteca Casanatense"
"https://imagoarchive.it/ontology/resources/manuscript/roma/bibliotecacasanatense/106/1r69v","106","Biblioteca Casanatense"
"https://imagoarchive.it/ontology/resources/manuscript/roma/bibliotecacasanatense/1330/1r315v","1330","Biblioteca Casanatense"
"https://imagoarchive.it/ontology/resources/manuscript/roma/bibliotecacasanatense/4900/1r34v","4900","Biblioteca Casanatense"
"https://imagoarchive.it/ontology/resources/manuscript/roma/bibliotecacasanatense/5316/2r164v","5316","Biblioteca Casanatense"
"https://imagoarchive.it/ontology/resources/manuscript/roma/bibliotecacasanatense/665_(c_ii_8)/123v127v","665 (C II 8)","Biblioteca Casanatense"
"https://imagoarchive.it/ontology/resources/manuscript/roma/bibliotecacasanatense/allacci_cxviii.34/267r279v","Allacci CXVIII.34","Biblioteca Casanatense"
"https://imagoarchive.it/ontology/resources/manuscript/roma/bibliotecacasanatense/ms._3636/122v135r144v145r","Ms. 3636","Biblioteca Casanatense"
"https://imagoarchive.it/ontology/resources/manuscript/roma/bibliotecacasanatense/ms._4900/37r88v","Ms. 4900","Biblioteca Casanatense"
"https://imagoarchive.it/ontology/resources/manuscript/arezzo/bibliotecacittdiarezzo/233/1r106v","233","Biblioteca Città di Arezzo"
"https://imagoarchive.it/ontology/resources/manuscript/arezzo/bibliotecacittdiarezzo/311/239r260r","311","Biblioteca Città di Arezzo"
"https://imagoarchive.it/ontology/resources/manuscript/padova/bibliotecacivica/b._p._1287/131r135v","B. P. 1287","Biblioteca Civica"
"https://imagoarchive.it/ontology/resources/manuscript/padova/bibliotecacivica/b.p._1203/128134","B.P. 1203","Biblioteca Civica"
"https://imagoarchive.it/ontology/resources/manuscript/padova/bibliotecacivica/b.p._1203/137139","B.P. 1203","Biblioteca Civica"
"https://imagoarchive.it/ontology/resources/manuscript/padova/bibliotecacivica/b.p._1223/xiirxiiivpp5356","B.P. 1223","Biblioteca Civica"
"https://imagoarchive.it/ontology/resources/manuscript/padova/bibliotecacivica/b.p._1287/28r29v","B.P. 1287","Biblioteca Civica"
"https://imagoarchive.it/ontology/resources/manuscript/padova/bibliotecacivica/b.p._129/237241","B.P. 129","Biblioteca Civica"
"https://imagoarchive.it/ontology/resources/manuscript/bergamo/bibliotecacivicaangelomai/ma_280_(delta_iv_50)/1r40v","MA 280 (Delta IV 50)","Biblioteca Civica Angelo Mai"
"https://imagoarchive.it/ontology/resources/manuscript/bergamo/bibliotecacivicaangelomai/mab_30_(gamma_v_13)/11r20v","MAB 30 (Gamma V 13)","Biblioteca Civica Angelo Mai"
"https://imagoarchive.it/ontology/resources/manuscript/savona/bibliotecacivicaantongiuliobarrili/ix._iii_2-13/53v56v","IX. III 2-13","Biblioteca Civica Anton Giulio Barrili"
"https://imagoarchive.it/ontology/resources/manuscript/genova/bibliotecacivicaberio/m.r._cf._arm._26_(10.6.65)/178","m.r. Cf. Arm. 26 (10.6.65)","Biblioteca Civica Berio"
"https://imagoarchive.it/ontology/resources/manuscript/genova/bibliotecacivicaberio/m.r._v,_1-23_(d_bis_12.5.2)/179","m.r. V, 1-23 (D bis 12.5.2)","Biblioteca Civica Berio"
"https://imagoarchive.it/ontology/resources/manuscript/sandanieledelfriuli/bibliotecacivicaguarneriana/104/178r183r","104","Biblioteca Civica Guarneriana"
"https://imagoarchive.it/ontology/resources/manuscript/sandanieledelfriuli/bibliotecacivicaguarneriana/106/1r74v","106","Biblioteca Civica Guarneriana"
"https://imagoarchive.it/ontology/resources/manuscript/ravenna/bibliotecaclassense/145/1r82r","145","Biblioteca Classense "
"https://imagoarchive.it/ontology/resources/manuscript/ravenna/bibliotecaclassense/203/6r31v","203","Biblioteca Classense "
"https://imagoarchive.it/ontology/resources/manuscript/ravenna/bibliotecaclassense/228/1r76r","228","Biblioteca Classense "
"https://imagoarchive.it/ontology/resources/manuscript/ravenna/bibliotecaclassense/397/1ra54va","397","Biblioteca Classense "
"https://imagoarchive.it/ontology/resources/manuscript/ravenna/bibliotecaclassense/lat._308/385","lat. 308","Biblioteca Classense "
"https://imagoarchive.it/ontology/resources/manuscript/palermo/bibliotecacomunale/3._qq._c_54-60/260v510v","3. Qq. C 54-60","Biblioteca Comunale"
"https://imagoarchive.it/ontology/resources/manuscript/trento/bibliotecacomunale/w_3498/177r311r","W 3498","Biblioteca Comunale"
"https://imagoarchive.it/ontology/resources/manuscript/trento/bibliotecacomunale/w3103/36r50v","W3103","Biblioteca Comunale"
"https://imagoarchive.it/ontology/resources/manuscript/trento/bibliotecacomunale/w3102/36v51r","w3102","Biblioteca Comunale"
"https://imagoarchive.it/ontology/resources/manuscript/ferrara/bibliotecacomunaleariostea/ii_177/91ra133va","II 177","Biblioteca Comunale Ariostea"
"https://imagoarchive.it/ontology/resources/manuscript/ferrara/bibliotecacomunaleariostea/ii_180/2r89v","II 180","Biblioteca Comunale Ariostea"
"https://imagoarchive.it/ontology/resources/manuscript/ferrara/bibliotecacomunaleariostea/ii,_175/99r169v","II, 175","Biblioteca Comunale Ariostea"
"https://imagoarchive.it/ontology/resources/manuscript/forl/bibliotecacomunaleaureliosaffi/raccolta_piancastelli,_sala_o,_i_41_(373)/1r168v","Raccolta Piancastelli, Sala O, I 41 (373)","Biblioteca Comunale Aurelio Saffi"
"https://imagoarchive.it/ontology/resources/manuscript/forl/bibliotecacomunaleaureliosaffi/raccolta_piancastelli,_sala_o,_i_41_(373)/35","Raccolta Piancastelli, Sala O, I 41 (373)","Biblioteca Comunale Aurelio Saffi"
"https://imagoarchive.it/ontology/resources/manuscript/siena/bibliotecacomunaledegliintronati/g._vii_45/45ra114vb","G. VII 45","Biblioteca Comunale degli Intronati"
"https://imagoarchive.it/ontology/resources/manuscript/siena/bibliotecacomunaledegliintronati/k_ii_11/1r159v","K II 11","Biblioteca Comunale degli Intronati"
"https://imagoarchive.it/ontology/resources/manuscript/siena/bibliotecacomunaledegliintronati/k_x_34/1r121v","K X 34","Biblioteca Comunale degli Intronati"
"https://imagoarchive.it/ontology/resources/manuscript/siena/bibliotecacomunaledegliintronati/k_x_35/1r123r","K X 35","Biblioteca Comunale degli Intronati"
"https://imagoarchive.it/ontology/resources/manuscript/siena/bibliotecacomunaledegliintronati/k._v_28/1ra90ra","K. V 28","Biblioteca Comunale degli Intronati"
"https://imagoarchive.it/ontology/resources/manuscript/genova/bibliotecadurazzo/b_i_9_(olim_c_iii_7)/177","B I 9 (olim C III 7)","Biblioteca Durazzo"
"https://imagoarchive.it/ontology/resources/manuscript/modena/bibliotecaestenseuniversitaria/campori_101_(gamma_d_1_20)/1v29v","Campori 101 (gamma D 1 20)","Biblioteca Estense Universitaria"
